time,ee_x,ee_y,ee_z,chassis_x,chassis_y,chassis_yaw
1.0314710140228271,0.12276361351824755,0.10914993979109436,1.0899260231618029,0.0,0.0,0.0
1.039367914199829,0.12278868481451945,0.10914570076757023,1.0898824535303697,0.0,0.0,0.0
1.0480494499206543,0.12282657882742723,0.10913942395103411,1.0898282834696644,2.1693868253334826e-08,5.711558156241461e-08,-4.203657386854251e-22
1.05348801612854,0.12286648475688335,0.10913240679061788,1.0897758692205737,4.307101291739371e-08,1.0303770013098646e-07,7.072891702623803e-20
1.0606305599212646,0.12290354648943981,0.10912523410349251,1.0897291088824086,6.653315637351777e-08,1.4151131554888254e-07,1.6246098522562007e-19
1.0677244663238525,0.12293594303567831,0.10911818309930217,1.0896887714030727,9.119179393639135e-08,1.6861313693605136e-07,1.1309896315260242e-19
1.074310064315796,0.12296335088754637,0.10911137920794768,1.0896545107417865,1.1680508038407753e-07,1.8422547764506152e-07,6.291044083484585e-20
1.080784797668457,0.12298610347036923,0.10910487844963343,1.0896256371913493,1.4313425772454086e-07,1.8824659183052722e-07,1.0615609310932215e-20
1.0881762504577637,0.1230049890801343,0.10909864063164275,1.0896013660814652,1.6996119020108517e-07,1.8065577943692352e-07,-3.111566901044679e-20
1.0946977138519287,0.12302076690144578,0.1090928256498521,1.0895809539096533,1.9614815188424565e-07,1.5878597391298776e-07,2.0926982320113834e-20
1.1036584377288818,0.12303369808129616,0.1090873264978249,1.0895638921528557,2.2128837925426202e-07,1.2139800156419212e-07,3.1045181108876715e-20
1.1086235046386719,0.12304418274994619,0.10908212474133769,1.0895496558934925,2.466422148701203e-07,8.222242319526184e-08,-4.4475498839497785e-20
1.1161975860595703,0.123041525137745,0.10907794601184438,1.0895404815988705,2.720439029586986e-07,3.28340849873602e-08,-4.677474326771488e-21
1.1225454807281494,0.12300847400152985,0.10907770103872386,1.089539827965546,3.2157088217806317e-07,-4.728157781662904e-08,-7.875002451408633e-20
1.1292133331298828,0.12294576775740018,0.10907388959516988,1.0895465480549464,4.679237151734204e-07,4.509471342670651e-07,-9.80861809855759e-20
1.170400619506836,0.12282237708336928,0.10907061097155353,1.0895660310986908,6.884027729900804e-07,6.327655984169478e-07,-2.023147267145623e-19
1.1960668563842773,0.12271173647892071,0.10905933838873016,1.08958462319887,1.1233886154562598e-06,1.0278928346946869e-06,-1.6247148968151616e-19
1.2136800289154053,0.12261274171344923,0.10904805551088542,1.0896012951008847,1.496903308821311e-06,8.131556607934993e-07,-1.9853168076343113e-19
1.2260231971740723,0.12252222752447912,0.10903792912747451,1.0896167179172536,1.889667376831557e-06,5.618048909539029e-07,-3.3975551373369634e-19
1.246396541595459,0.12243902796594403,0.10902938549947953,1.0896310744626365,2.2989890891328834e-06,2.91116432400839e-07,-4.73786542168176e-19
1.248687982559204,0.1223775584507604,0.10902801910811644,1.0896414997782655,2.7235882219751797e-06,7.04812675340598e-09,-3.9118408016746097e-19
1.2556147575378418,0.12232531098920958,0.10902889368012939,1.0896504461936303,3.1179044003075938e-06,3.0740439258064247e-07,-4.889491832720181e-19
1.2648963928222656,0.12226383908745683,0.10902538279142247,1.0896613021808583,3.520396441065204e-06,6.564712307405537e-07,-5.169244303976208e-19
1.270627498626709,0.12224092585008331,0.10902412323184639,1.0896652653955348,3.975761433601976e-06,4.289093392835581e-07,-2.9957381234350857e-19
1.2774806022644043,0.12222853032795873,0.1090237482045719,1.0896676396063272,4.279865040639833e-06,1.2398329306290745e-07,-2.9891662101046783e-19
1.28668212890625,0.12222132775829767,0.1090236000394147,1.089669111541838,4.5826272618030445e-06,-1.8490949659904447e-07,-3.7042612116333423e-19
1.2940735816955566,0.12220112763182665,0.10901790567726272,1.0896733705126112,4.883874556347506e-06,-4.976180460746289e-07,-2.456792552071518e-19
1.300635814666748,0.12219427631919189,0.10901679535310797,1.0896747864247671,5.222905684111597e-06,-1.4498171731658167e-06,-2.5805259168165103e-19
1.308196783065796,0.12219117569238601,0.10901630222648906,1.0896754769555066,5.527399914668424e-06,-1.8640014334736082e-06,-3.358610279672134e-19
1.3416244983673096,0.12218986972518323,0.10901618308624456,1.0896757959444519,5.831132497514601e-06,-2.2785437935134928e-06,-4.944458582863809e-19
1.3756091594696045,0.12218945797679957,0.10901617530925524,1.0896759145834818,6.134240159921492e-06,-2.692035250558425e-06,-4.322938601305973e-19
1.3791825771331787,0.12218946503920862,0.10901622430449269,1.0896759413203325,6.437144186732463e-06,-3.1024803522173006e-06,-3.669223688689511e-19
1.430875301361084,0.12218969787518986,0.10901632711362526,1.0896759238350262,6.739847139890665e-06,-3.5096686389352468e-06,-3.5219024196739705e-19
1.4418635368347168,0.12219008406374189,0.10901646919505947,1.0896758771711896,7.042281353097746e-06,-3.914787192595978e-06,-2.868478835190064e-19
1.4453117847442627,0.1221905631441853,0.10901662801249401,1.089675809469188,7.344408190608558e-06,-4.317973126975465e-06,-2.9544783719521167e-19
1.4512641429901123,0.1221910932520319,0.10901679659890282,1.0896757276471394,7.646284372262897e-06,-4.718755214600303e-06,-2.7192842738884623e-19
